Id;Name;Longitude;Latitude
13202;MARSEILLE--2E--ARRONDISSEMENT;43.3126964178;5.36364983265
5154;SAINT-PIERRE-D'ARGENCON;44.5199464873;5.69046512909
4062;LACONDAMINE-CHATELARD;44.4627686721;6.69629170403
13028;LACIOTAT;43.1926410861;5.61318955778
84151;VITROLLES-EN-LUBERON;43.8137920989;5.59899946378
4201;SAUMANE;44.0812808516;5.68214602167
6001;AIGLUN;43.8524188;6.934942333
84102;ROUSSILLON;43.9012816878;5.29201885718
5175;VALLOUISE;44.8308280468;6.41197014257
84134;TRAVAILLAN;44.1894500119;4.90856149407
4027;BEVONS;44.1779964769;5.87895928741
5032;CHAMPOLEON;44.7457461011;6.27312209866
13108;TARASCON;43.7939885332;4.68614849204
84048;GIGNAC;43.9285109892;5.52308716414
83048;LACROIX-VALMER;43.1951890718;6.5862813598
5039;CHAUFFAYER;44.7581501379;6.01187494014
4126;MONTCLAR;44.401613844;6.34112805174
4094;GREOUX-LES-BAINS;43.7676102812;5.86495046225
5044;CREVOUX;44.5376065379;6.62470372696
83042;COGOLIN;43.2464550515;6.52192234084
4229;VALBELLE;44.1371207692;5.87627669795
4072;DRAIX;44.1299391525;6.37179977607
84034;CAUMONT-SUR-DURANCE;43.8913580487;4.95633077332
4169;LAROCHEGIRON;44.1094183926;5.66381397427
6135;SIGALE;43.8757999129;6.96558618108
6113;SAINTE-AGNES;43.8055344567;7.46128496982
84061;LAGARDE-PAREOL;44.2272154512;4.85109427827
13201;MARSEILLE--1ER-ARRONDISSEMENT;43.2999009436;5.38227869795
5152;SAINT-MAURICE-EN-VALGODEMARD;44.7981863804;6.11278800187
84125;SAVOILLAN;44.1744446408;5.37283802798
83012;BARJOLS;43.5523879362;5.98777049612
4067;CUREL;44.1766055073;5.67267464668
5048;L'EPINE;44.4248796516;5.61094352039
84091;PIOLENC;44.1774697051;4.76585289056
4107;MAJASTRES;43.8980780342;6.2836913455
5034;CHATEAUNEUF-DE-CHABRE;44.2868856071;5.79561242019
84094;PUYMERAS;44.2849517081;5.13590933781
4137;NIBLES;44.2892541829;6.00872621678
4158;QUINSON;43.7080624854;6.02269492276
5017;LABATIE-NEUVE;44.5797566279;6.21267983536
13072;PEYNIER;43.439686405;5.62516789037
83148;VIDAUBAN;43.4015046271;6.44908485499
84116;SAINT-ROMAIN-EN-VIENNOIS;44.2618277208;5.10165030898
84039;COURTHEZON;44.0865790966;4.88163342078
4220;LESTHUILES;44.390358455;6.56135597439
83041;CLAVIERS;43.5988361842;6.58569908601
5058;FREISSINIERES;44.7364921825;6.45937704084
84022;BUISSON;44.2761846134;5.00180862169
13043;GIGNAC-LA-NERTHE;43.3905074118;5.22834752895
84110;SAINT-LEGER-DU-VENTOUX;44.2059476763;5.27072625011
83054;LAFARLEDE;43.1615363005;6.04275325508
5172;TRESCLEOUX;44.3549508677;5.71825730245
4206;SIGONCE;44.0045227576;5.85658315569
6002;AMIRAT;43.8962973508;6.81255950456
6128;SAINT-PAUL-DE-VENCE;43.6950190291;7.12116951865
4132;MONTSALIER;44.0299525826;5.59574173796
4195;SAINT-PONS;44.4172713189;6.61507424866
4001;AIGLUN;44.0638744567;6.13842845338
84035;CAVAILLON;43.8508361826;5.03606300916
4093;GIGORS;44.4239994398;6.14097306258
84064;LAPALUD;44.3065428944;4.67951575962
4231;VALERNES;44.2515589736;5.969547642
4043;VAL-DE-CHALVAGNE;43.9046374337;6.76578520195
83039;CHATEAUVERT;43.5012629533;6.01120516318
6080;MARIE;44.0346077069;7.15744653179
5142;SAINT-FIRMIN;44.7934858148;6.02571058056
4121;MEZEL;43.9980863365;6.17879892264
13063;MIRAMAS;43.5842134124;5.01384348574
5074;LETTRET;44.4811639998;6.07258452754
83109;LAROQUE-ESCLAPON;43.7213872883;6.64818087429
83095;PONTEVES;43.5507745472;6.0629204725
6118;SAINT-CEZAIRE-SUR-SIAGNE;43.6594259137;6.80329376165
84092;LEPONTET;43.9683903531;4.86549590773
6011;BEAULIEU-SUR-MER;43.7079039397;7.33256934881
5113;RAMBAUD;44.5468227894;6.13166613475
13049;LAMANON;43.704757813;5.0886270398
5112;RABOU;44.6061461258;6.01077928936
5063;LAGRAVE;45.0601102401;6.28406977587
13102;SAINT-VICTORET;43.4142378837;5.25398700813
6027;CAGNES-SUR-MER;43.6715162078;7.15275703379
5003;AIGUILLES;44.7793442905;6.87518098236
6048;CONTES;43.8092959296;7.3242451162
