Id;CodePostal;Commune;Departement;Longitude;Latitude;ID Geofla
4032;4240;BRAUX;ALPES-DE-HAUTE-PROVENCE;43.993034454; 6.69941127815;27809
4197;4220;SAINTE-TULLE;ALPES-DE-HAUTE-PROVENCE;43.7830482525; 5.77302331731;33635
6025;6510;LE BROC;ALPES-MARITIMES;43.8147822086; 7.15907633922;8411
84067;84870;LORIOL-DU-COMTAT;VAUCLUSE;44.0753500101; 5.00514799731;31446
13065;13890;MOURIES;BOUCHES-DU-RHONE;43.7008454163; 4.89038486174;719
4133;4170;MORIEZ;ALPES-DE-HAUTE-PROVENCE;43.9640929535; 6.46253345907;7398
4008;4240;ANNOT;ALPES-DE-HAUTE-PROVENCE;43.9620009704; 6.66395811566;1660
83147;83630;VERIGNON;VAR;43.6625284051; 6.27650359244;23078
13095;13100;SAINT-MARC-JAUMEGARDE;BOUCHES-DU-RHONE;43.5561849254; 5.52206993794;7581
6132;6540;SAORGE;ALPES-MARITIMES;43.9935318832; 7.53767348426;14127
83076;83136;MAZAUGUES;VAR;43.3448761166; 5.89589582308;6520
84148;84570;VILLES-SUR-AUZON;VAUCLUSE;44.0660605145; 5.25707803023;18070
5031;5310;CHAMPCELLA;HAUTES-ALPES;44.7175774929; 6.53138042905;9331
13110;13530;TRETS;BOUCHES-DU-RHONE;43.4378087269; 5.6999524319;32410
84027;84860;CADEROUSSE;VAUCLUSE;44.1099358763; 4.74345046999;32162
13101;13119;SAINT-SAVOURNIN;BOUCHES-DU-RHONE;43.4057248147; 5.53101491431;15546
83061;83600/83370;FREJUS;VAR;43.4719558114; 6.76361597424;6441
13014;13130;BERRE-L'ETANG;BOUCHES-DU-RHONE;43.5036442498; 5.1606136975;6568
13093;13610;SAINT-ESTEVE-JANSON;BOUCHES-DU-RHONE;43.6923695558; 5.38958912604;34108
6062;6540;FONTAN;ALPES-MARITIMES;44.0219052577; 7.54428215207;8179
5046;5200;EMBRUN;HAUTES-ALPES;44.5804294908; 6.47559298927;7901
6073;6420;ISOLA;ALPES-MARITIMES;44.1872585336; 7.07488062255;12755
83110;83170;ROUGIERS;VAR;43.3818574426; 5.8514412718;9289
84021;84390;BRANTES;VAUCLUSE;44.1853662846; 5.3324742513;10995
6049;6620;COURMES;ALPES-MARITIMES;43.7525533793; 7.01737606418;2544
84106;84290;SAINTE-CECILE-LES-VIGNES;VAUCLUSE;44.2358558507; 4.88928275558;23433
4193;4530;SAINT-PAUL-SUR-UBAYE;ALPES-DE-HAUTE-PROVENCE;44.5588988433; 6.82078770145;12556
5134;5600;SAINT-CLEMENT-SUR-DURANCE;HAUTES-ALPES;44.6478034969; 6.56074041767;34413
5098;5200;LES ORRES;HAUTES-ALPES;44.4850666477; 6.57973142216;13792
4026;4250;BELLAFFAIRE;ALPES-DE-HAUTE-PROVENCE;44.4043915253; 6.19420304469;3140
83050;83300;DRAGUIGNAN;VAR;43.5357513285; 6.45436569191;1881
84139;84800;FONTAINE-DE-VAUCLUSE;VAUCLUSE;43.9220820962; 5.13125424344;8014
4086;4400;FAUCON-DE-BARCELONNETTE;ALPES-DE-HAUTE-PROVENCE;44.4135826726; 6.67868075997;14203
13071;13170;LES PENNES-MIRABEAU;BOUCHES-DU-RHONE;43.4026791235; 5.31547094057;10877
4006;4260;ALLOS;ALPES-DE-HAUTE-PROVENCE;44.2614961379; 6.62671789984;7364
4018;4150;BANON;ALPES-DE-HAUTE-PROVENCE;44.0269448077; 5.64964715248;2645
4076;4320;ENTREVAUX;ALPES-DE-HAUTE-PROVENCE;43.9502625021; 6.80238543689;8529
6141;6830;TOUDON;ALPES-MARITIMES;43.8914641921; 7.10840770616;13025
84132;84250;LE THOR;VAUCLUSE;43.928239832; 4.99324123379;8064
13047;13800;ISTRES;BOUCHES-DU-RHONE;43.5502689105; 4.9511813524;11515
4177;4380;HAUTES-DUYES;ALPES-DE-HAUTE-PROVENCE;44.1949051654; 6.17423380965;3361
84120;84390;SAINT-TRINIT;VAUCLUSE;44.0960361919; 5.4788587888;32196
13030;13780;CUGES-LES-PINS;BOUCHES-DU-RHONE;43.2805717043; 5.71024615753;3195
84127;84830;SERIGNAN-DU-COMTAT;VAUCLUSE;44.1939012207; 4.84785727207;21067
84131;84300;TAILLADES;VAUCLUSE;43.8315474513; 5.09480690548;18072
13010;13570;BARBENTANE;BOUCHES-DU-RHONE;43.894724982; 4.74934042876;14603
6004;06600/06160;ANTIBES;ALPES-MARITIMES;43.587465146; 7.10635418256;22309
4226;4400;UVERNET-FOURS;ALPES-DE-HAUTE-PROVENCE;44.3191132083; 6.67028443403;59
6034;6670;CASTAGNIERS;ALPES-MARITIMES;43.7921108913; 7.2277413307;19744
6076;6260;LIEUCHE;ALPES-MARITIMES;44.0015669365; 7.03241078566;19427
83055;83440;FAYENCE;VAR;43.6103345822; 6.67843279926;4771
83103;83200;LE REVEST-LES-EAUX;VAR;43.1824918424; 5.94565392204;18559
13015;13320;BOUC-BEL-AIR;BOUCHES-DU-RHONE;43.4472296617; 5.41237056144;30963
13035;13430;EYGUIERES;BOUCHES-DU-RHONE;43.7025562953; 5.01557705248;10925
5022;5190;BREZIERS;HAUTES-ALPES;44.4210530909; 6.22281621001;10209
84029;84850;CAMARET-SUR-AIGUES;VAUCLUSE;44.1596814027; 4.88410397503;12275
5126;5150;ROSANS;HAUTES-ALPES;44.399871954; 5.46146531817;1327
4091;4310;GANAGOBIE;ALPES-DE-HAUTE-PROVENCE;44.0025862123; 5.90850076129;19742
5089;5700;MONTROND;HAUTES-ALPES;44.3867626789; 5.74626176371;34144
83086;83490;LE MUY;VAR;43.4687307949; 6.576949368;7530
5138;5250;SAINT-DISDIER;HAUTES-ALPES;44.7330579165; 5.87952996838;985
13075;13380;PLAN-DE-CUQUES;BOUCHES-DU-RHONE;43.3670927162; 5.46488623464;13027
83065;83580;GASSIN;VAR;43.2392065224; 6.58617518642;4053
6095;6530;PEYMEINADE;ALPES-MARITIMES;43.6305294544; 6.88166520884;19091
6127;6450;SAINT-MARTIN-VESUBIE;ALPES-MARITIMES;44.1020722047; 7.30244071608;4769
13206;13006;MARSEILLE--6E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.2870989546; 5.38104785394;36594
84140;84160;VAUGINES;VAUCLUSE;43.7786185321; 5.40667854286;3949
83094;83120;LE PLAN-DE-LA-TOUR;VAR;43.3384388996; 6.54745751076;12212
4013;4200;AUBIGNOSC;ALPES-DE-HAUTE-PROVENCE;44.1182449561; 5.95734484907;16808
6064;6510;GATTIERES;ALPES-MARITIMES;43.7652195423; 7.16877468184;3170
13078;13230;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;43.4148193741; 4.80679663589;12756
6013;6450;BELVEDERE;ALPES-MARITIMES;44.0564872239; 7.37383120022;13320
4167;4000;LA ROBINE-SUR-GALABRE;ALPES-DE-HAUTE-PROVENCE;44.1927329945; 6.23038435702;996
83032;83570;CARCES;VAR;43.4690059217; 6.17637273437;30874
84017;84410;BEDOIN;VAUCLUSE;44.1374624096; 5.23446005284;1577
83052;83560;ESPARRON;VAR;43.5874697743; 5.84872066218;10365
13057;13103;MAS-BLANC-DES-ALPILLES;BOUCHES-DU-RHONE;43.7878902175; 4.76385153358;6607
84118;84490;SAINT-SATURNIN-LES-APT;VAUCLUSE;43.9587368913; 5.37325716104;4148
6005;6260;ASCROS;ALPES-MARITIMES;43.9193423; 7.01550684755;4770
6009;6420;BAIROLS;ALPES-MARITIMES;43.9870510207; 7.11969473058;30657
84005;84390;AUREL;VAUCLUSE;44.1381264678; 5.39633326209;33653
6091;6440;PEILLE;ALPES-MARITIMES;43.8064648293; 7.41111016741;11125
83144;83160;LA VALETTE-DU-VAR;VAR;43.1499152044; 5.99222538877;25164
4207;4200;SIGOYER;ALPES-DE-HAUTE-PROVENCE;44.3223711513; 5.96102816265;7981
5076;5700;MEREUIL;HAUTES-ALPES;44.3839741469; 5.71259098721;11987
4106;4700;LURS;ALPES-DE-HAUTE-PROVENCE;43.9698343331; 5.8804940629;6774
4100;4530;LARCHE;ALPES-DE-HAUTE-PROVENCE;44.4272204868; 6.87261557084;1551
83093;83640;PLAN-D'AUPS-SAINTE-BAUME;VAR;43.3337130548; 5.73856018349;12467
